StartDate,EndDate,Status,IPAddress,Progress,Duration (in seconds),Finished,RecordedDate,ResponseId,RecipientLastName,RecipientFirstName,RecipientEmail,ExternalReference,LocationLatitude,LocationLongitude,DistributionChannel,UserLanguage,Q2.1_1,Q2.2_1,Q2.3_1,Q2.4_1,Q2.5_1,Q2.6_1,Q2.7_1,Q2.8_1,Q2.9_1,Q2.10_1,Q3.2_1,Q3.1_1,Q3.3_1,Q3.4_1,Q3.5_1,Q3.6_1,Q3.7_1,Q3.8_1,Q3.9_1,Q3.10_1,Q4.2_1,Q4.1_1,Q4.3_1,Q4.4_1,Q4.5_1,Q4.6_1,Q4.7_1,Q4.8_1,Q4.9_1,Q4.10_1,Q5.2_1,Q5.1_1,Q5.3_1,Q5.4_1,Q5.5_1,Q5.6_1,Q5.7_1,Q5.8_1,Q5.9_1,Q5.10_1,Q6.2_1,Q6.1_1,Q6.3_1,Q6.4_1,Q6.5_1,Q6.6_1,Q6.7_1,Q6.8_1,Q6.9_1,Q6.10_1,Q7.2_1,Q7.1_1,Q7.3_1,Q7.4_1,Q7.5_1,Q7.6_1,Q7.7_1,Q7.8_1,Q7.9_1,Q7.10_1,Q8.2_1,Q8.1_1,Q8.3_1,Q8.4_1,Q8.5_1,Q8.6_1,Q8.7_1,Q8.8_1,Q8.9_1,Q8.10_1,Q9.2_1,Q9.1_1,Q9.3_1,Q9.4_1,Q9.5_1,Q9.6_1,Q9.7_1,Q9.8_1,Q9.9_1,Q9.10_1,Q10.2_1,Q10.1_1,Q10.3_1,Q10.4_1,Q10.5_1,Q10.6_1,Q10.7_1,Q10.8_1,Q10.9_1,Q10.10_1,Q472,Q332,Q333,Q334,Q335,Q336,Q337,Q338,Q339,Q340,Q492,Q493,Q494,Q495,Q496,Q497,Q498,Q499,Q500,Q501,Q502,Q503,Q504,Q505,Q506,Q507,Q508,Q509,Q510,Q511,Q512,Q513,Q514,Q515,Q516,Q517,Q518,Q519,Q520,Q521,Q522,Q523,Q524,Q525,Q526,Q527,Q528,Q529,Q530,Q531,Q532,Q533,Q534,Q535,Q536,Q537,Q538,Q539,Q540,Q541,Q542,Q543,Q544,Q545,Q546,Q547,Q548,Q549,Q550,Q551,Q552,Q553,Q554,Q555,Q556,Q557,Q558,Q559,Q560,Q561,Q562,Q563,Q564,Q565,Q566,Q567,Q568,Q569,Q570,Q571,Q11.1,Q11.2,Q11.3,MTurkCode
11/28/2018 10:28,11/28/2018 10:29,IP Address,69.137.186.151,100,55,TRUE,11/28/2018 10:29,R_yTLrCmzPH3cE0Nz,,,,,32.34719849,-111.0419006,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980,Bachelor's degree in college (4-year),Male,7456668894
11/28/2018 10:29,11/28/2018 10:29,IP Address,174.56.150.8,100,26,TRUE,11/28/2018 10:29,R_2BnEOIZxbuESxdI,,,,,33.05799866,-80.01010132,anonymous,EN,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973,Associate degree in college (2-year),Female,3794185551
11/28/2018 10:29,11/28/2018 10:29,IP Address,198.24.30.139,100,38,TRUE,11/28/2018 10:29,R_VISKDxiWXBvkqY1,,,,,38.83070374,-77.21420288,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,96,50,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,Bachelor's degree in college (4-year),Male,9174524238
11/28/2018 10:29,11/28/2018 10:29,IP Address,173.93.207.123,100,44,TRUE,11/28/2018 10:29,R_1LY7NTw2O88qGC1,,,,,33.96589661,-80.9355011,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1993,High school graduate (high school diploma or equivalent including GED),Male,7900928142
11/28/2018 10:28,11/28/2018 10:29,IP Address,47.204.212.64,100,50,TRUE,11/28/2018 10:29,R_3M5NTfFhs3eC0V4,,,,,28.13670349,-82.46099854,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,33,71,,,50,,,34,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1983,Bachelor's degree in college (4-year),Male,1064482787
11/28/2018 10:28,11/28/2018 10:29,IP Address,74.89.138.43,100,57,TRUE,11/28/2018 10:29,R_yI8vvh9b9KjxYSR,,,,,41.29989624,-73.79239655,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,35,60,,55,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1996,Bachelor's degree in college (4-year),Male,5504146884
11/28/2018 10:29,11/28/2018 10:29,IP Address,73.208.15.190,100,36,TRUE,11/28/2018 10:29,R_24r7sT3fi3NCkvT,,,,,42.36689758,-87.94519806,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,14,,64,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987,Some college but no degree,Male,3349770209
11/28/2018 10:29,11/28/2018 10:29,IP Address,99.203.0.217,100,42,TRUE,11/28/2018 10:29,R_2ya1g2U9NfNUm4P,,,,,42.4098053,-82.94409943,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986,Bachelor's degree in college (4-year),Female,5915533551
11/28/2018 10:29,11/28/2018 10:29,IP Address,35.130.117.2,100,30,TRUE,11/28/2018 10:29,R_p5xnoWeNUAspRPX,,,,,35.45210266,-88.12860107,anonymous,EN,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1980,Bachelor's degree in college (4-year),Female,6979458094
11/28/2018 10:28,11/28/2018 10:29,IP Address,98.170.214.91,100,70,TRUE,11/28/2018 10:29,R_2fwjL86CPAU82TP,,,,,30.48730469,-87.18720245,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1958,Associate degree in college (2-year),Male,7692410824
11/28/2018 10:29,11/28/2018 10:29,IP Address,172.81.80.3,100,46,TRUE,11/28/2018 10:29,R_3gXvoF6WrDejrPM,,,,,42.78230286,-73.94480133,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,27,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973,Associate degree in college (2-year),Male,3864829502
11/28/2018 10:28,11/28/2018 10:29,IP Address,149.128.8.245,100,71,TRUE,11/28/2018 10:29,R_3IPpGBra7xIWLBv,,,,,41.84829712,-87.65170288,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,52,39,70,59,35,70,63,54,47,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982,Some college but no degree,Male,8162854141
11/28/2018 10:29,11/28/2018 10:29,IP Address,174.203.7.70,100,51,TRUE,11/28/2018 10:29,R_RIzOzB4uOOIvWPn,,,,,40.8085022,-73.9197998,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72,,,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987,"Professional degree (JD, MD)",Male,7967657418
11/28/2018 10:28,11/28/2018 10:29,IP Address,108.254.224.255,100,75,TRUE,11/28/2018 10:29,R_2alhON6F9bhmzuH,,,,,34.6322937,-89.88549805,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,0,70,15,50,5,75,10,20,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,Associate degree in college (2-year),Female,7089719162
11/28/2018 10:28,11/28/2018 10:29,IP Address,73.58.145.6,100,60,TRUE,11/28/2018 10:29,R_2P5mEKW7LOuSlRn,,,,,36.07249451,-86.72399902,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1970,Some college but no degree,Female,396936382
11/28/2018 10:28,11/28/2018 10:30,IP Address,73.199.214.177,100,96,TRUE,11/28/2018 10:30,R_Xvq3pSq070gdfbz,,,,,39.70500183,-74.26039886,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,4,6,2,,,,,,,,,,,,,,,,,,,,,1980,Associate degree in college (2-year),Male,44941646
11/28/2018 10:28,11/28/2018 10:30,IP Address,96.69.151.57,100,79,TRUE,11/28/2018 10:30,R_337JuFKdvESn4bO,,,,,39.73919678,-104.9847031,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,50,50,50,50,79,50,40,60,33,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988,Associate degree in college (2-year),Male,4314365149
11/28/2018 10:28,11/28/2018 10:30,IP Address,41.142.202.27,100,86,TRUE,11/28/2018 10:30,R_3lEaWMcRHSTfymk,,,,,34.03720093,-4.999801636,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,Some college but no degree,Male,7509234044
11/28/2018 10:28,11/28/2018 10:30,IP Address,108.248.163.179,100,64,TRUE,11/28/2018 10:30,R_25ym6cg5IJJtyHG,,,,,38.9828949,-121.0943985,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,,,1,,,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1988,Some college but no degree,Male,7368388948
11/28/2018 10:29,11/28/2018 10:30,IP Address,174.104.13.169,100,43,TRUE,11/28/2018 10:30,R_6xRrtJHjfenSTpT,,,,,40.82589722,-81.33989716,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1950,Some college but no degree,Male,4586434750
11/28/2018 10:27,11/28/2018 10:30,IP Address,131.247.56.82,100,148,TRUE,11/28/2018 10:30,R_ut87c7aJBlmcxIl,,,,,28.05999756,-82.40789795,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,40,70,,57,41,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1962,Bachelor's degree in college (4-year),Male,1569631602
11/28/2018 10:25,11/28/2018 10:30,IP Address,207.189.25.118,100,309,TRUE,11/28/2018 10:30,R_ekUh6qXzLaH0UMN,,,,,38.9066925,-77.03119659,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,41,61,,30,,93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992,Bachelor's degree in college (4-year),Male,7324218428
11/28/2018 10:29,11/28/2018 10:30,IP Address,47.204.212.64,100,78,TRUE,11/28/2018 10:30,R_21tW7YILrxHzCxP,,,,,28.13670349,-82.46099854,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,7,2,,5,,,,,,,,,,,,,,,,,,,,,,,1989,Bachelor's degree in college (4-year),Female,8211098955
11/28/2018 10:29,11/28/2018 10:30,IP Address,69.10.119.222,100,58,TRUE,11/28/2018 10:30,R_3scAvA98xPWA6ST,,,,,37.82829285,-92.1309967,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,94,,,,,72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1987,Some college but no degree,Female,194748509
11/28/2018 10:29,11/28/2018 10:30,IP Address,172.10.150.14,100,45,TRUE,11/28/2018 10:30,R_eWFeRcB5bqAPZfz,,,,,30.02520752,-90.25219727,anonymous,EN,,,,,,,,,,,,,,,,,,,,65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1986,Some college but no degree,Female,2938388297
11/28/2018 10:29,11/28/2018 10:30,IP Address,181.37.13.78,100,50,TRUE,11/28/2018 10:30,R_02kUHFuQN5kTQyJ,,,,,19.21670532,-70.51670074,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,21,,,73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,Some college but no degree,Male,3282473017
11/28/2018 10:29,11/28/2018 10:30,IP Address,71.12.249.24,100,49,TRUE,11/28/2018 10:30,R_DujSNJCWzlrCLVT,,,,,30.27259827,-89.72899628,anonymous,EN,,,,,,,,,,,,,,,,,,,,50,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,Some college but no degree,Female,7362326653
11/28/2018 10:26,11/28/2018 10:30,IP Address,74.110.155.33,100,245,TRUE,11/28/2018 10:30,R_sHVhbaDwpj0plJf,,,,,37.51330566,-77.56459808,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,10,,3,5,,8,,2,,,,,,,,,,,,,1969,Bachelor's degree in college (4-year),Female,4395728730
11/28/2018 10:29,11/28/2018 10:30,IP Address,24.167.162.47,100,49,TRUE,11/28/2018 10:30,R_26beNX5wvIq5ePT,,,,,36.03340149,-79.86260223,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,46,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1954,Associate degree in college (2-year),Male,6625572252
11/28/2018 10:30,11/28/2018 10:30,IP Address,209.237.81.27,100,29,TRUE,11/28/2018 10:30,R_qLAekbkchYocl8Z,,,,,43.227005,-123.5158005,anonymous,EN,,,,,,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1973,Associate degree in college (2-year),Female,1010093754
11/28/2018 10:30,11/28/2018 10:30,IP Address,172.11.220.144,100,33,TRUE,11/28/2018 10:30,R_1E04U9ll68Fvcqq,,,,,39.60620117,-84.16950226,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6,50,38,,,,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1981,Bachelor's degree in college (4-year),Male,177144599
11/28/2018 10:29,11/28/2018 10:30,IP Address,162.199.249.150,100,74,TRUE,11/28/2018 10:30,R_3n3pFq00kOkfG1b,,,,,30.48599243,-91.14810181,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,3,,,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1992,High school graduate (high school diploma or equivalent including GED),Male,7659101830
11/28/2018 10:30,11/28/2018 10:30,IP Address,47.148.167.203,100,36,TRUE,11/28/2018 10:30,R_A7kHQNy5YtGlklz,,,,,34.03160095,-117.6186981,anonymous,EN,,,,,,,,,55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,Some college but no degree,Male,6235232660
11/28/2018 10:30,11/28/2018 10:30,IP Address,69.166.46.158,100,29,TRUE,11/28/2018 10:30,R_O3DWty2NzGUgVuV,,,,,46.73129272,-117.1795959,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1994,Some college but no degree,Female,693434099
11/28/2018 10:30,11/28/2018 10:30,IP Address,73.254.231.187,100,20,TRUE,11/28/2018 10:30,R_3fcwOgup8MAyh7B,,,,,47.75419617,-122.2474976,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1975,Some college but no degree,Female,6370185865
11/28/2018 10:28,11/28/2018 10:30,IP Address,107.5.199.80,100,109,TRUE,11/28/2018 10:30,R_2B2LgdAnVbB7qW9,,,,,42.91040039,-85.82759857,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,4,4,5,8,6,2,7,6,3,1983,Bachelor's degree in college (4-year),Female,1812770254
11/28/2018 10:29,11/28/2018 10:30,IP Address,74.142.149.230,100,70,TRUE,11/28/2018 10:30,R_2AQIWwkTrJrrk8j,,,,,38.25030518,-85.70339966,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3,,76,,,,82,,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1982,Bachelor's degree in college (4-year),Female,6459420793
11/28/2018 10:29,11/28/2018 10:30,IP Address,67.11.106.252,100,89,TRUE,11/28/2018 10:30,R_88kjEUjdrhYYRzj,,,,,29.7026062,-98.47589874,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1985,Master's degree,Female,4871853697
11/28/2018 10:29,11/28/2018 10:30,IP Address,24.102.129.220,100,54,TRUE,11/28/2018 10:30,R_1KuKs4JabrkWj8i,,,,,40.60180664,-75.52249908,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,29,70,,,50,,,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1967,High school graduate (high school diploma or equivalent including GED),Female,8119489070
11/28/2018 10:30,11/28/2018 10:30,IP Address,108.227.248.22,100,36,TRUE,11/28/2018 10:30,R_3R8TwZQ3y7nrpcq,,,,,34.68280029,-82.936203,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,,,,,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1976,High school graduate (high school diploma or equivalent including GED),Female,1595531455
11/28/2018 10:29,11/28/2018 10:30,IP Address,209.252.175.164,100,114,TRUE,11/28/2018 10:30,R_zVyYlA3ZqEg01m9,,,,,42.04110718,-91.59410095,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85,80,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1990,Associate degree in college (2-year),Male,1078049079
11/28/2018 10:28,11/28/2018 10:30,IP Address,24.144.222.122,100,129,TRUE,11/28/2018 10:30,R_1Q4M2fd2YF9z3GH,,,,,41.13180542,-80.75530243,anonymous,EN,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5,5,4,7,2,8,8,9,6,4,1987,Bachelor's degree in college (4-year),Male,4047754006
